ID caso,Año de los casos,Rango de edad de la victima,Departamento,Mes,Casos atendidos segun su mes,Casos atendidos segun el rango de edad,Casos atendidos segun el año,Casos mas repotados segun el tipo de violencia,Acciones preventivas por año,Casos mas atendidos segun autodentificadores étnicos,Centros mas utilizados
11,2020,6-11,Ucayali,diciembre,285,519,29007,psicológica,119,mestizo,comisaria
11,2020,12-17,Ucayali,enero,80,562,29007,económica,446,blanco,regular
11,2020,12-17,Ucayali,febrero,310,193,29007,física,507,mestizo,regular
11,2020,12-17,Ucayali,marzo,770,413,29007,física,113,mestizo,regular
11,2020,12-17,Ucayali,abril,124,354,29007,psicológica,449,mestizo,comisaria
11,2020,12-17,Ucayali,mayo,494,296,29007,sexual,608,quechua,regular
11,2020,12-17,Ucayali,junio,597,528,29007,física,350,mestizo,comisaria
11,2020,12-17,Ucayali,julio,560,472,29007,psicológica,120,mestizo,comisaria
11,2020,12-17,Ucayali,agosto,166,636,29007,psicológica,295,mestizo,regular
11,2020,12-17,Ucayali,septiembre,203,139,29007,psicológica,193,mestizo,comisaria
11,2020,12-17,Ucayali,octubre,289,674,29007,económica,456,mestizo,regular
11,2020,12-17,Ucayali,noviembre,217,323,29007,psicológica,577,mestizo,regular
11,2020,12-17,Ucayali,diciembre,569,625,29007,económica,600,mestizo,comisaria
11,2020,18-29,Ucayali,enero,429,308,29007,psicológica,293,mestizo,regular
11,2020,18-29,Ucayali,febrero,182,338,29007,psicológica,324,mestizo,regular
11,2020,18-29,Ucayali,marzo,376,479,29007,psicológica,169,mestizo,regular
11,2020,18-29,Ucayali,abril,511,340,29007,física,335,mestizo,regular
11,2020,18-29,Ucayali,mayo,795,452,29007,física,270,mestizo,comisaria
11,2020,18-29,Ucayali,junio,245,206,29007,física,558,mestizo,regular
11,2020,18-29,Ucayali,julio,713,328,29007,psicológica,501,quechua,comisaria
11,2020,18-29,Ucayali,agosto,554,468,29007,psicológica,220,mestizo,comisaria
11,2020,18-29,Ucayali,septiembre,78,266,29007,sexual,161,mestizo,regular
11,2020,18-29,Ucayali,octubre,144,537,29007,psicológica,394,mestizo,regular
11,2020,18-29,Ucayali,noviembre,609,103,29007,física,260,mestizo,regular
11,2020,18-29,Ucayali,diciembre,431,582,29007,física,235,mestizo,regular
11,2020,30+,Ucayali,enero,765,180,29007,psicológica,408,mestizo,regular
11,2020,30+,Ucayali,febrero,364,204,29007,psicológica,315,mestizo,regular
11,2020,30+,Ucayali,marzo,205,206,29007,física,582,mestizo,comisaria
11,2020,30+,Ucayali,abril,525,333,29007,psicológica,129,mestizo,regular
11,2020,30+,Ucayali,mayo,146,361,29007,psicológica,101,mestizo,regular
11,2020,30+,Ucayali,junio,226,145,29007,física,558,mestizo,regular
11,2020,30+,Ucayali,julio,722,698,29007,sexual,447,mestizo,regular
11,2020,30+,Ucayali,agosto,313,638,29007,sexual,215,mestizo,regular
11,2020,30+,Ucayali,septiembre,456,305,29007,física,276,mestizo,regular
11,2020,30+,Ucayali,octubre,499,641,29007,psicológica,164,mestizo,comisaria
11,2020,30+,Ucayali,noviembre,750,630,29007,psicológica,157,mestizo,regular
11,2020,30+,Ucayali,diciembre,128,698,29007,psicológica,625,mestizo,comisaria
11,2019,0-5,Ucayali,enero,134,637,25863,psicológica,597,mestizo,comisaria
11,2019,0-5,Ucayali,febrero,657,468,25863,física,124,mestizo,comisaria
11,2019,0-5,Ucayali,marzo,745,369,25863,psicológica,230,mestizo,regular
11,2019,0-5,Ucayali,abril,627,469,25863,psicológica,592,mestizo,comisaria
11,2019,0-5,Ucayali,mayo,558,261,25863,física,306,mestizo,comisaria
11,2019,0-5,Ucayali,junio,498,527,25863,física,645,mestizo,regular
11,2019,0-5,Ucayali,julio,313,139,25863,sexual,132,mestizo,regular
11,2019,0-5,Ucayali,agosto,216,496,25863,física,182,mestizo,regular
11,2019,0-5,Ucayali,septiembre,788,663,25863,sexual,461,mestizo,regular
11,2019,0-5,Ucayali,octubre,765,312,25863,psicológica,663,mestizo,regular
11,2019,0-5,Ucayali,noviembre,535,381,25863,psicológica,628,aimara,comisaria
11,2019,0-5,Ucayali,diciembre,256,495,25863,psicológica,382,mestizo,regular
11,2019,6-11,Ucayali,enero,124,364,25863,psicológica,245,mestizo,comisaria
11,2019,6-11,Ucayali,febrero,794,488,25863,psicológica,532,mestizo,regular
11,2019,6-11,Ucayali,marzo,85,614,25863,psicológica,187,mestizo,comisaria
11,2019,6-11,Ucayali,abril,428,260,25863,psicológica,337,mestizo,regular
11,2019,6-11,Ucayali,mayo,90,137,25863,psicológica,513,mestizo,regular
11,2019,6-11,Ucayali,junio,755,457,25863,psicológica,618,mestizo,regular
11,2019,6-11,Ucayali,julio,739,273,25863,psicológica,647,mestizo,comisaria
11,2019,6-11,Ucayali,agosto,335,605,25863,psicológica,505,mestizo,comisaria
11,2019,6-11,Ucayali,septiembre,119,135,25863,física,247,mestizo,regular
11,2019,6-11,Ucayali,octubre,792,669,25863,psicológica,282,mestizo,comisaria
11,2019,6-11,Ucayali,noviembre,213,228,25863,psicológica,620,mestizo,regular
11,2019,6-11,Ucayali,diciembre,91,329,25863,psicológica,201,quechua,comisaria
11,2019,12-17,Ucayali,enero,50,677,25863,física,434,mestizo,comisaria
11,2019,12-17,Ucayali,febrero,562,589,25863,física,574,mestizo,comisaria
11,2019,12-17,Ucayali,marzo,193,112,25863,psicológica,353,mestizo,comisaria
11,2019,12-17,Ucayali,abril,285,290,25863,psicológica,184,mestizo,regular
11,2019,12-17,Ucayali,mayo,89,560,25863,psicológica,203,mestizo,regular
11,2019,12-17,Ucayali,junio,253,496,25863,psicológica,526,mestizo,regular
11,2019,12-17,Ucayali,julio,652,397,25863,psicológica,642,mestizo,regular
11,2019,12-17,Ucayali,agosto,367,278,25863,psicológica,391,mestizo,comisaria
11,2019,12-17,Ucayali,septiembre,556,595,25863,psicológica,511,mestizo,regular
11,2019,12-17,Ucayali,octubre,349,467,25863,psicológica,171,mestizo,comisaria
11,2019,12-17,Ucayali,noviembre,646,553,25863,psicológica,374,mestizo,regular
11,2019,12-17,Ucayali,diciembre,793,478,25863,sexual,554,quechua,comisaria
11,2019,18-29,Ucayali,enero,590,405,25863,sexual,521,mestizo,regular
11,2019,18-29,Ucayali,febrero,119,129,25863,psicológica,171,mestizo,comisaria
11,2019,18-29,Ucayali,marzo,79,283,25863,psicológica,484,mestizo,comisaria
11,2019,18-29,Ucayali,abril,473,162,25863,física,311,mestizo,regular
11,2019,18-29,Ucayali,mayo,379,97,25863,psicológica,181,mestizo,comisaria
11,2019,18-29,Ucayali,junio,528,348,25863,psicológica,168,mestizo,comisaria
11,2019,18-29,Ucayali,julio,662,260,25863,psicológica,176,mestizo,comisaria
11,2019,18-29,Ucayali,agosto,204,315,25863,psicológica,258,mestizo,regular
11,2019,18-29,Ucayali,septiembre,87,427,25863,física,469,mestizo,comisaria
11,2019,18-29,Ucayali,octubre,648,699,25863,psicológica,509,mestizo,regular
11,2019,18-29,Ucayali,noviembre,653,134,25863,psicológica,538,mestizo,comisaria
11,2019,18-29,Ucayali,diciembre,86,514,25863,psicológica,639,mestizo,comisaria
11,2019,30+,Ucayali,enero,772,148,25863,psicológica,407,mestizo,regular
11,2019,30+,Ucayali,febrero,257,217,25863,psicológica,629,mestizo,comisaria
11,2019,30+,Ucayali,marzo,477,627,25863,física,237,mestizo,regular
11,2019,30+,Ucayali,abril,481,556,25863,psicológica,184,mestizo,regular
11,2019,30+,Ucayali,mayo,464,449,25863,psicológica,152,mestizo,comisaria
11,2019,30+,Ucayali,junio,116,545,25863,psicológica,462,mestizo,regular
11,2019,30+,Ucayali,julio,526,389,25863,psicológica,403,quechua,regular
11,2019,30+,Ucayali,agosto,441,186,25863,psicológica,443,mestizo,regular
11,2019,30+,Ucayali,septiembre,338,524,25863,psicológica,442,mestizo,regular
11,2019,30+,Ucayali,octubre,92,673,25863,económica,125,mestizo,comisaria
11,2019,30+,Ucayali,noviembre,99,672,25863,psicológica,590,mestizo,regular
11,2019,30+,Ucayali,diciembre,495,107,25863,psicológica,220,mestizo,comisaria
11,2018,0-5,Ucayali,enero,210,268,31576,psicológica,551,mestizo,comisaria
11,2018,0-5,Ucayali,febrero,619,471,31576,psicológica,531,mestizo,regular
11,2018,0-5,Ucayali,marzo,332,605,31576,psicológica,483,mestizo,comisaria
11,2018,0-5,Ucayali,abril,616,361,31576,psicológica,647,mestizo,regular
11,2018,0-5,Ucayali,mayo,395,94,31576,psicológica,586,mestizo,comisaria
11,2018,0-5,Ucayali,junio,494,376,31576,psicológica,269,mestizo,regular
11,2018,0-5,Ucayali,julio,689,577,31576,física,599,mestizo,regular
11,2018,0-5,Ucayali,agosto,532,104,31576,psicológica,164,mestizo,regular
11,2018,0-5,Ucayali,septiembre,442,217,31576,física,487,mestizo,regular
11,2018,0-5,Ucayali,octubre,674,167,31576,psicológica,145,mestizo,comisaria
11,2018,0-5,Ucayali,noviembre,116,193,31576,física,146,mestizo,comisaria
11,2018,0-5,Ucayali,diciembre,176,221,31576,física,657,mestizo,comisaria
11,2018,6-11,Ucayali,enero,689,152,31576,psicológica,155,mestizo,regular
11,2018,6-11,Ucayali,febrero,544,676,31576,psicológica,614,mestizo,regular
11,2018,6-11,Ucayali,marzo,441,107,31576,psicológica,270,mestizo,regular
11,2018,6-11,Ucayali,abril,408,332,31576,psicológica,104,mestizo,comisaria
11,2018,6-11,Ucayali,mayo,204,357,31576,sexual,432,mestizo,regular
11,2018,6-11,Ucayali,junio,484,353,31576,física,494,mestizo,comisaria
11,2018,6-11,Ucayali,julio,104,235,31576,física,156,mestizo,regular
11,2018,6-11,Ucayali,agosto,640,502,31576,psicológica,616,mestizo,regular
11,2018,6-11,Ucayali,septiembre,604,394,31576,psicológica,625,quechua,regular
11,2018,6-11,Ucayali,octubre,260,274,31576,económica,454,mestizo,regular
11,2018,6-11,Ucayali,noviembre,505,633,31576,sexual,445,mestizo,regular
11,2018,6-11,Ucayali,diciembre,118,659,31576,física,326,mestizo,comisaria
11,2018,12-17,Ucayali,enero,83,410,31576,física,239,mestizo,regular
11,2018,12-17,Ucayali,febrero,203,579,31576,psicológica,165,mestizo,regular
11,2018,12-17,Ucayali,marzo,253,651,31576,física,620,mestizo,regular
11,2018,12-17,Ucayali,abril,424,342,31576,física,572,mestizo,regular
11,2018,12-17,Ucayali,mayo,752,105,31576,física,574,mestizo,regular
11,2018,12-17,Ucayali,junio,297,613,31576,psicológica,292,quechua,regular
11,2018,12-17,Ucayali,julio,516,595,31576,psicológica,284,mestizo,regular
11,2018,12-17,Ucayali,agosto,588,388,31576,sexual,142,mestizo,comisaria
11,2018,12-17,Ucayali,septiembre,759,175,31576,física,215,quechua,regular
11,2018,12-17,Ucayali,octubre,367,494,31576,psicológica,506,mestizo,comisaria
11,2018,12-17,Ucayali,noviembre,509,355,31576,psicológica,233,mestizo,regular
11,2018,12-17,Ucayali,diciembre,698,646,31576,física,551,mestizo,comisaria
11,2018,18-29,Ucayali,enero,596,155,31576,psicológica,252,mestizo,regular
11,2018,18-29,Ucayali,febrero,158,517,31576,física,194,mestizo,comisaria
11,2018,18-29,Ucayali,marzo,323,549,31576,física,147,mestizo,regular
11,2018,18-29,Ucayali,abril,189,361,31576,psicológica,298,mestizo,regular
11,2018,18-29,Ucayali,mayo,140,444,31576,psicológica,520,mestizo,comisaria
11,2018,18-29,Ucayali,junio,533,145,31576,psicológica,538,mestizo,regular
11,2018,18-29,Ucayali,julio,328,689,31576,económica,167,quechua,regular
11,2018,18-29,Ucayali,agosto,522,600,31576,económica,229,mestizo,regular
11,2018,18-29,Ucayali,septiembre,164,237,31576,física,571,mestizo,regular
11,2018,18-29,Ucayali,octubre,444,611,31576,psicológica,647,mestizo,comisaria
11,2018,18-29,Ucayali,noviembre,448,133,31576,física,204,blanco,regular
11,2018,18-29,Ucayali,diciembre,511,333,31576,psicológica,415,mestizo,comisaria
11,2018,30+,Ucayali,enero,295,598,31576,física,425,mestizo,comisaria
11,2018,30+,Ucayali,febrero,410,641,31576,psicológica,127,mestizo,comisaria
11,2018,30+,Ucayali,marzo,174,362,31576,psicológica,473,mestizo,regular
11,2018,30+,Ucayali,abril,732,689,31576,física,112,mestizo,comisaria
11,2018,30+,Ucayali,mayo,751,573,31576,psicológica,344,mestizo,regular
11,2018,30+,Ucayali,junio,355,619,31576,psicológica,522,mestizo,comisaria
11,2018,30+,Ucayali,julio,509,247,31576,económica,292,mestizo,regular
11,2018,30+,Ucayali,agosto,307,155,31576,psicológica,498,mestizo,regular
11,2018,30+,Ucayali,septiembre,63,319,31576,psicológica,494,mestizo,comisaria
11,2018,30+,Ucayali,octubre,639,668,31576,psicológica,188,mestizo,regular
11,2018,30+,Ucayali,noviembre,152,361,31576,psicológica,579,mestizo,regular
11,2018,30+,Ucayali,diciembre,66,204,31576,física,305,mestizo,regular
11,2023,0-5,Ucayali,enero,739,321,38702,física,167,mestizo,comisaria
11,2023,0-5,Ucayali,febrero,141,129,38702,psicológica,380,mestizo,comisaria
11,2023,0-5,Ucayali,marzo,202,566,38702,psicológica,391,mestizo,regular
11,2023,0-5,Ucayali,abril,769,686,38702,psicológica,551,mestizo,comisaria
11,2023,6-11,Ucayali,enero,370,608,38702,física,401,mestizo,regular
11,2023,6-11,Ucayali,febrero,241,452,38702,psicológica,320,mestizo,comisaria
11,2023,6-11,Ucayali,marzo,198,225,38702,psicológica,380,mestizo,comisaria
11,2023,6-11,Ucayali,abril,275,263,38702,física,205,quechua,regular
11,2023,12-17,Ucayali,enero,274,675,38702,psicológica,507,mestizo,regular
11,2023,12-17,Ucayali,febrero,380,635,38702,psicológica,339,mestizo,comisaria
11,2023,12-17,Ucayali,marzo,141,316,38702,física,395,mestizo,comisaria
11,2023,12-17,Ucayali,abril,211,152,38702,física,416,mestizo,regular
11,2023,18-29,Ucayali,enero,56,280,38702,psicológica,172,mestizo,regular
11,2023,18-29,Ucayali,febrero,450,286,38702,física,117,mestizo,regular
11,2023,18-29,Ucayali,marzo,382,548,38702,psicológica,502,mestizo,comisaria
11,2023,18-29,Ucayali,abril,768,430,38702,sexual,341,mestizo,comisaria
11,2023,30+,Ucayali,enero,597,530,38702,psicológica,454,mestizo,regular
11,2023,30+,Ucayali,febrero,761,419,38702,física,136,mestizo,comisaria
11,2023,30+,Ucayali,marzo,433,386,38702,psicológica,455,mestizo,comisaria
11,2023,30+,Ucayali,abril,339,665,38702,psicológica,596,mestizo,comisaria
12,2021,0-5,Tumbes,enero,530,399,38702,sexual,626,quechua,regular
12,2021,0-5,Tumbes,febrero,751,544,38702,física,152,mestizo,regular
12,2021,0-5,Tumbes,marzo,741,700,38702,psicológica,203,mestizo,regular
12,2021,0-5,Tumbes,abril,734,91,38702,física,433,mestizo,comisaria
12,2021,0-5,Tumbes,mayo,200,408,38702,psicológica,581,mestizo,regular
12,2021,0-5,Tumbes,junio,449,153,38702,física,482,mestizo,comisaria
12,2021,0-5,Tumbes,julio,761,440,38702,psicológica,617,mestizo,regular
12,2021,0-5,Tumbes,agosto,442,122,38702,económica,192,mestizo,comisaria
12,2021,0-5,Tumbes,septiembre,424,280,38702,psicológica,647,mestizo,regular
12,2021,0-5,Tumbes,octubre,444,103,38702,psicológica,307,mestizo,comisaria
12,2021,0-5,Tumbes,noviembre,401,575,38702,física,520,mestizo,comisaria
12,2021,0-5,Tumbes,diciembre,246,136,38702,psicológica,116,mestizo,regular
12,2021,6-11,Tumbes,enero,751,625,38702,psicológica,397,mestizo,comisaria
12,2021,6-11,Tumbes,febrero,199,583,38702,física,325,mestizo,comisaria
12,2021,6-11,Tumbes,marzo,696,156,38702,psicológica,530,mestizo,regular
12,2021,6-11,Tumbes,abril,383,512,38702,física,298,mestizo,regular
12,2021,6-11,Tumbes,mayo,291,624,38702,física,332,mestizo,regular
12,2021,6-11,Tumbes,junio,528,305,38702,psicológica,527,mestizo,regular
12,2021,6-11,Tumbes,julio,661,472,38702,psicológica,248,mestizo,regular
12,2021,6-11,Tumbes,agosto,798,226,38702,psicológica,232,mestizo,regular
12,2021,6-11,Tumbes,septiembre,488,487,38702,psicológica,342,mestizo,regular
12,2021,6-11,Tumbes,octubre,480,309,38702,física,637,mestizo,regular
12,2021,6-11,Tumbes,noviembre,750,445,38702,física,654,mestizo,comisaria
12,2021,6-11,Tumbes,diciembre,745,611,38702,psicológica,648,mestizo,regular
12,2021,12-17,Tumbes,enero,754,286,38702,psicológica,615,mestizo,regular
12,2021,12-17,Tumbes,febrero,623,336,38702,psicológica,545,mestizo,comisaria
12,2021,12-17,Tumbes,marzo,130,96,38702,psicológica,246,mestizo,comisaria
12,2021,12-17,Tumbes,abril,475,317,38702,psicológica,623,mestizo,comisaria
12,2021,12-17,Tumbes,mayo,603,533,38702,física,396,mestizo,regular
12,2021,12-17,Tumbes,junio,494,265,38702,física,162,mestizo,comisaria
12,2021,12-17,Tumbes,julio,492,399,38702,física,315,mestizo,regular
12,2021,12-17,Tumbes,agosto,78,152,38702,física,657,mestizo,regular
12,2021,12-17,Tumbes,septiembre,482,366,38702,física,193,mestizo,comisaria
12,2021,12-17,Tumbes,octubre,678,357,38702,psicológica,108,mestizo,comisaria
12,2021,12-17,Tumbes,noviembre,442,667,38702,psicológica,144,mestizo,regular
12,2021,12-17,Tumbes,diciembre,699,115,38702,física,145,mestizo,regular
12,2021,18-29,Tumbes,enero,110,324,38702,psicológica,171,mestizo,comisaria
12,2021,18-29,Tumbes,febrero,626,333,38702,física,160,mestizo,regular
12,2021,18-29,Tumbes,marzo,130,700,38702,física,601,mestizo,regular
12,2021,18-29,Tumbes,abril,796,338,38702,psicológica,235,mestizo,regular
12,2021,18-29,Tumbes,mayo,182,202,38702,sexual,576,mestizo,regular
12,2021,18-29,Tumbes,junio,610,639,38702,sexual,653,mestizo,regular
12,2021,18-29,Tumbes,julio,249,549,38702,sexual,223,mestizo,comisaria
12,2021,18-29,Tumbes,agosto,289,328,38702,psicológica,652,mestizo,comisaria
12,2021,18-29,Tumbes,septiembre,109,197,38702,psicológica,507,mestizo,regular
12,2021,18-29,Tumbes,octubre,713,530,38702,psicológica,333,mestizo,comisaria
12,2021,18-29,Tumbes,noviembre,239,174,38702,psicológica,566,mestizo,regular
12,2021,18-29,Tumbes,diciembre,360,358,38702,psicológica,360,mestizo,regular
12,2021,30+,Tumbes,enero,695,226,38702,psicológica,414,mestizo,regular
12,2021,30+,Tumbes,febrero,192,308,38702,psicológica,166,mestizo,regular
12,2021,30+,Tumbes,marzo,552,502,38702,psicológica,180,mestizo,comisaria
12,2021,30+,Tumbes,abril,157,451,38702,psicológica,232,quechua,regular
12,2021,30+,Tumbes,mayo,508,500,38702,psicológica,518,mestizo,comisaria
12,2021,30+,Tumbes,junio,300,548,38702,física,468,mestizo,comisaria
12,2021,30+,Tumbes,julio,394,243,38702,sexual,289,mestizo,regular
12,2021,30+,Tumbes,agosto,699,503,38702,psicológica,335,mestizo,comisaria
12,2021,30+,Tumbes,septiembre,86,429,38702,psicológica,117,mestizo,comisaria
12,2021,30+,Tumbes,octubre,735,666,38702,psicológica,126,mestizo,comisaria
12,2021,30+,Tumbes,noviembre,554,340,38702,psicológica,421,mestizo,comisaria
12,2021,30+,Tumbes,diciembre,226,273,38702,psicológica,594,mestizo,comisaria
12,2022,0-5,Tumbes,enero,192,161,27202,física,654,mestizo,comisaria
12,2022,0-5,Tumbes,febrero,269,427,27202,psicológica,662,mestizo,comisaria
12,2022,0-5,Tumbes,marzo,222,498,27202,psicológica,107,quechua,regular
12,2022,0-5,Tumbes,abril,684,181,27202,sexual,529,mestizo,comisaria
12,2022,0-5,Tumbes,mayo,469,190,27202,física,494,mestizo,regular
12,2022,0-5,Tumbes,junio,729,137,27202,física,307,mestizo,comisaria
12,2022,0-5,Tumbes,julio,103,307,27202,psicológica,602,mestizo,regular
12,2022,0-5,Tumbes,agosto,145,523,27202,psicológica,584,mestizo,regular
12,2022,0-5,Tumbes,septiembre,174,648,27202,psicológica,389,mestizo,regular
12,2022,0-5,Tumbes,octubre,561,538,27202,física,265,mestizo,comisaria
12,2022,0-5,Tumbes,noviembre,72,574,27202,psicológica,320,mestizo,comisaria
12,2022,0-5,Tumbes,diciembre,512,657,27202,psicológica,380,mestizo,regular
12,2022,6-11,Tumbes,enero,111,396,27202,física,375,mestizo,regular
12,2022,6-11,Tumbes,febrero,521,414,27202,física,205,mestizo,regular
12,2022,6-11,Tumbes,marzo,792,414,27202,psicológica,247,mestizo,comisaria
12,2022,6-11,Tumbes,abril,737,366,27202,psicológica,190,mestizo,regular
12,2022,6-11,Tumbes,mayo,119,688,27202,psicológica,138,mestizo,regular
12,2022,6-11,Tumbes,junio,651,588,27202,psicológica,657,mestizo,regular
12,2022,6-11,Tumbes,julio,215,131,27202,física,629,mestizo,comisaria
12,2022,6-11,Tumbes,agosto,541,183,27202,psicológica,195,quechua,comisaria
12,2022,6-11,Tumbes,septiembre,515,113,27202,física,621,mestizo,comisaria
12,2022,6-11,Tumbes,octubre,93,393,27202,psicológica,595,mestizo,comisaria
12,2022,6-11,Tumbes,noviembre,657,431,27202,psicológica,358,mestizo,comisaria
12,2022,6-11,Tumbes,diciembre,578,612,27202,física,277,quechua,comisaria
12,2022,12-17,Tumbes,enero,390,525,27202,psicológica,293,mestizo,regular
12,2022,12-17,Tumbes,febrero,144,370,27202,sexual,116,quechua,comisaria
12,2022,12-17,Tumbes,marzo,180,606,27202,psicológica,267,mestizo,regular
12,2022,12-17,Tumbes,abril,741,665,27202,psicológica,260,mestizo,comisaria
12,2022,12-17,Tumbes,mayo,724,448,27202,sexual,363,mestizo,regular
12,2022,12-17,Tumbes,junio,465,688,27202,psicológica,195,mestizo,regular
12,2022,12-17,Tumbes,julio,384,298,27202,psicológica,616,mestizo,regular
12,2022,12-17,Tumbes,agosto,657,377,27202,psicológica,157,mestizo,regular
12,2022,12-17,Tumbes,septiembre,732,341,27202,psicológica,129,mestizo,regular
12,2022,12-17,Tumbes,octubre,599,568,27202,psicológica,133,mestizo,regular
12,2022,12-17,Tumbes,noviembre,652,128,27202,psicológica,618,quechua,regular
12,2022,12-17,Tumbes,diciembre,360,250,27202,psicológica,545,mestizo,regular
12,2022,18-29,Tumbes,enero,336,280,27202,psicológica,387,mestizo,regular
12,2022,18-29,Tumbes,febrero,631,669,27202,física,634,mestizo,comisaria
12,2022,18-29,Tumbes,marzo,748,476,27202,física,366,mestizo,regular
12,2022,18-29,Tumbes,abril,227,131,27202,psicológica,415,mestizo,comisaria
12,2022,18-29,Tumbes,mayo,393,681,27202,psicológica,203,mestizo,regular
12,2022,18-29,Tumbes,junio,100,471,27202,psicológica,393,mestizo,comisaria
12,2022,18-29,Tumbes,julio,603,681,27202,física,345,mestizo,comisaria
12,2022,18-29,Tumbes,agosto,381,599,27202,psicológica,187,mestizo,regular
12,2022,18-29,Tumbes,septiembre,592,230,27202,física,556,mestizo,regular
12,2022,18-29,Tumbes,octubre,793,409,27202,psicológica,617,mestizo,comisaria
12,2022,18-29,Tumbes,noviembre,688,366,27202,psicológica,635,mestizo,regular
12,2022,18-29,Tumbes,diciembre,331,389,27202,física,297,mestizo,regular
12,2022,30+,Tumbes,enero,360,271,27202,psicológica,443,mestizo,regular
12,2022,30+,Tumbes,febrero,547,665,27202,psicológica,446,mestizo,comisaria
12,2022,30+,Tumbes,marzo,155,424,27202,psicológica,643,quechua,comisaria
12,2022,30+,Tumbes,abril,786,700,27202,psicológica,548,mestizo,comisaria
12,2022,30+,Tumbes,mayo,187,669,27202,sexual,319,mestizo,regular
12,2022,30+,Tumbes,junio,133,633,27202,psicológica,480,quechua,regular
12,2022,30+,Tumbes,julio,646,244,27202,física,215,quechua,regular
12,2022,30+,Tumbes,agosto,424,611,27202,física,451,quechua,comisaria
12,2022,30+,Tumbes,septiembre,454,693,27202,psicológica,590,mestizo,comisaria
12,2022,30+,Tumbes,octubre,242,254,27202,física,197,mestizo,regular
12,2022,30+,Tumbes,noviembre,404,374,27202,psicológica,507,quechua,regular
12,2022,30+,Tumbes,diciembre,317,603,27202,física,278,mestizo,comisaria
12,2020,0-5,Tumbes,enero,228,346,27141,psicológica,460,mestizo,comisaria
12,2020,0-5,Tumbes,febrero,533,290,27141,psicológica,574,quechua,comisaria
12,2020,0-5,Tumbes,marzo,66,147,27141,psicológica,333,mestizo,comisaria
12,2020,0-5,Tumbes,abril,562,502,27141,física,634,mestizo,regular
12,2020,0-5,Tumbes,mayo,321,133,27141,psicológica,580,mestizo,regular
12,2020,0-5,Tumbes,junio,683,325,27141,psicológica,641,mestizo,regular
12,2020,0-5,Tumbes,julio,540,561,27141,psicológica,127,mestizo,regular
12,2020,0-5,Tumbes,agosto,179,150,27141,psicológica,115,mestizo,regular
12,2020,0-5,Tumbes,septiembre,730,302,27141,psicológica,199,mestizo,comisaria
12,2020,0-5,Tumbes,octubre,167,263,27141,psicológica,126,mestizo,regular
12,2020,0-5,Tumbes,noviembre,194,650,27141,psicológica,310,mestizo,comisaria
12,2020,0-5,Tumbes,diciembre,500,345,27141,sexual,169,quechua,comisaria
12,2020,6-11,Tumbes,enero,461,695,27141,psicológica,153,mestizo,regular
12,2020,6-11,Tumbes,febrero,763,545,27141,sexual,151,mestizo,regular
12,2020,6-11,Tumbes,marzo,259,458,27141,psicológica,530,blanco,regular
12,2020,6-11,Tumbes,abril,397,674,27141,psicológica,564,quechua,comisaria
12,2020,6-11,Tumbes,mayo,66,161,27141,psicológica,311,mestizo,regular
12,2020,6-11,Tumbes,junio,467,138,27141,psicológica,242,mestizo,regular
12,2020,6-11,Tumbes,julio,661,408,27141,física,404,mestizo,regular
12,2020,6-11,Tumbes,agosto,711,465,27141,psicológica,441,mestizo,comisaria
12,2020,6-11,Tumbes,septiembre,79,192,27141,psicológica,566,mestizo,regular
12,2020,6-11,Tumbes,octubre,236,673,27141,psicológica,335,mestizo,regular
12,2020,6-11,Tumbes,noviembre,121,312,27141,física,223,mestizo,regular
12,2020,6-11,Tumbes,diciembre,86,409,27141,física,276,mestizo,comisaria
12,2020,12-17,Tumbes,enero,421,579,27141,psicológica,613,mestizo,regular
12,2020,12-17,Tumbes,febrero,181,239,27141,física,212,mestizo,comisaria
12,2020,12-17,Tumbes,marzo,292,456,27141,física,586,mestizo,comisaria
12,2020,12-17,Tumbes,abril,153,337,27141,psicológica,190,quechua,comisaria
12,2020,12-17,Tumbes,mayo,754,237,27141,física,234,mestizo,regular
12,2020,12-17,Tumbes,junio,98,423,27141,psicológica,226,mestizo,regular
12,2020,12-17,Tumbes,julio,76,469,27141,psicológica,202,quechua,comisaria
12,2020,12-17,Tumbes,agosto,679,415,27141,física,364,mestizo,comisaria
12,2020,12-17,Tumbes,septiembre,348,625,27141,psicológica,508,mestizo,comisaria
12,2020,12-17,Tumbes,octubre,287,422,27141,sexual,111,mestizo,comisaria
12,2020,12-17,Tumbes,noviembre,501,394,27141,psicológica,205,mestizo,comisaria
12,2020,12-17,Tumbes,diciembre,608,94,27141,económica,343,quechua,regular
12,2020,18-29,Tumbes,enero,364,602,27141,psicológica,239,mestizo,regular
12,2020,18-29,Tumbes,febrero,531,319,27141,física,158,mestizo,comisaria
12,2020,18-29,Tumbes,marzo,463,676,27141,sexual,626,mestizo,regular
12,2020,18-29,Tumbes,abril,689,424,27141,psicológica,290,mestizo,regular
12,2020,18-29,Tumbes,mayo,279,536,27141,económica,145,mestizo,comisaria
12,2020,18-29,Tumbes,junio,185,180,27141,física,643,quechua,regular
12,2020,18-29,Tumbes,julio,221,146,27141,física,117,quechua,regular
12,2020,18-29,Tumbes,agosto,415,210,27141,física,132,mestizo,regular
12,2020,18-29,Tumbes,septiembre,710,448,27141,sexual,345,mestizo,comisaria
